1.410279, 0.024464, 3.141593, 1.410875
1.449657, 0.020381, 3.141593, 1.416785
1.469323, 0.013109, 3.141593, 1.422931
1.521825, 0.007553, 3.141593, 1.428605
1.532575, 0.004617, 3.141593, 1.432151
1.571062, -0.002163, 3.141593, 1.433570
1.613598, -0.005824, 3.141593, 1.434988
1.654969, -0.008093, 3.141593, 1.437116
1.674359, -0.008892, 3.141593, 1.438298
1.731488, -0.010333, 3.141593, 1.439243
1.795699, -0.025642, 3.141593, 1.441844
1.901478, -0.041868, 3.141593, 1.447045
1.966799, -0.046425, 3.141593, 1.447518
2.043697, -0.046497, 3.141593, 1.447754
2.080495, -0.043864, 3.141593, 1.448463
2.098070, -0.037656, 3.141593, 1.447281
2.108146, -0.032465, 3.141593, 1.447518
2.140555, -0.033069, 3.141593, 1.447045
2.167535, -0.045747, 3.141593, 1.447518
2.187626, -0.051309, 3.141593, 1.447281
2.198901, -0.055705, 3.141593, 1.448463
2.229505, -0.061720, 3.141593, 1.448227
2.228951, -0.063317, 3.141593, 1.446099
2.241871, -0.064436, 3.141593, 1.445390
2.323217, -0.088551, 3.141593, 1.444681
2.385523, -0.104583, 3.141593, 1.443972
2.455844, -0.121767, 3.141593, 1.444917
2.499071, -0.139951, 3.141593, 1.443972
2.557532, -0.156466, 3.141593, 1.443972
2.639772, -0.167647, 3.141593, 1.443735
2.750850, -0.182939, 3.141593, 1.446572
2.811190, -0.190880, 3.141593, 1.446809
2.890471, -0.195883, 3.141593, 1.446336
2.935998, -0.197204, 3.141593, 1.446099
2.961275, -0.201031, 3.141593, 1.445863
2.989896, -0.197401, 3.141593, 1.446099
3.026757, -0.195535, 3.141593, 1.447045
3.073046, -0.198769, 3.141593, 1.446809
3.109584, -0.202411, 3.141593, 1.449173
3.136796, -0.202506, 3.141593, 1.451300
3.195415, -0.210728, 3.141593, 1.451773
3.278696, -0.219852, 3.141593, 1.453191
3.334725, -0.229337, 3.141593, 1.452482
3.392155, -0.233493, 3.141593, 1.453664
3.435935, -0.229987, 3.141593, 1.453664
3.486653, -0.231718, 3.141593, 1.453664
3.517592, -0.233702, 3.141593, 1.452482
3.556605, -0.234625, 3.141593, 1.452482
3.606869, -0.241162, 3.141593, 1.454374
3.635538, -0.240691, 3.141593, 1.454610
3.650965, -0.244197, 3.141593, 1.454846
3.682675, -0.246199, 3.141593, 1.454374
3.704124, -0.250940, 3.141593, 1.452955
3.734151, -0.253217, 3.141593, 1.451537
3.759772, -0.254271, 3.141593, 1.451064
3.814251, -0.262831, 3.141593, 1.450591
3.865833, -0.270325, 3.141593, 1.448463
3.923024, -0.280961, 3.141593, 1.449645
3.942764, -0.286712, 3.141593, 1.451537
3.957022, -0.290080, 3.141593, 1.452009
3.978227, -0.293572, 3.141593, 1.452482
4.011450, -0.298860, 3.141593, 1.450591
4.032174, -0.306062, 3.141593, 1.450118
4.051139, -0.306903, 3.141593, 1.450355
4.058526, -0.300976, 3.141593, 1.449173
4.072437, -0.301647, 3.141593, 1.449645
4.100514, -0.305682, 3.141593, 1.448700
4.166085, -0.304768, 3.141593, 1.448463
4.216705, -0.303809, 3.141593, 1.449409
4.249274, -0.306596, 3.141593, 1.451537
4.301607, -0.311516, 3.141593, 1.451300
4.335248, -0.313753, 3.141593, 1.450118
4.354363, -0.318609, 3.141593, 1.450355
4.398839, -0.320543, 3.141593, 1.450355
4.425499, -0.326674, 3.141593, 1.448936
4.471220, -0.336086, 3.141593, 1.449409
4.493821, -0.343544, 3.141593, 1.448700
4.525533, -0.349901, 3.141593, 1.447754
4.547545, -0.353454, 3.141593, 1.450827
4.592600, -0.362323, 3.141593, 1.452719
4.631242, -0.368884, 3.141593, 1.452246
4.664423, -0.373446, 3.141593, 1.451064
4.705112, -0.381527, 3.141593, 1.450827
4.723211, -0.383971, 3.141593, 1.451300
4.738011, -0.385246, 3.141593, 1.450118
4.748339, -0.384466, 3.141593, 1.451300
4.790740, -0.391247, 3.141593, 1.450355
4.826551, -0.398416, 3.141593, 1.449645
4.853303, -0.402366, 3.141593, 1.449645
4.883508, -0.400544, 3.141593, 1.452246
4.939507, -0.406469, 3.141593, 1.452955
4.979164, -0.414066, 3.141593, 1.452246
5.016748, -0.418845, 3.141593, 1.451773
5.045696, -0.422544, 3.141593, 1.450355
5.073680, -0.426102, 3.141593, 1.450827
5.093587, -0.424916, 3.141593, 1.450355
5.115421, -0.428968, 3.141593, 1.450118
5.170369, -0.440358, 3.141593, 1.450118
5.193590, -0.448792, 3.141593, 1.451300
5.209595, -0.450871, 3.141593, 1.452246
5.268348, -0.464351, 3.141593, 1.453664
5.292285, -0.470988, 3.141593, 1.452955
5.310388, -0.477125, 3.141593, 1.451300
5.321172, -0.482303, 3.141593, 1.451537
5.350865, -0.481890, 3.141593, 1.451300
5.395184, -0.487635, 3.141593, 1.451064
5.430855, -0.489957, 3.141593, 1.450118
5.484830, -0.500173, 3.141593, 1.450118
5.510490, -0.505965, 3.141593, 1.451300
5.555862, -0.518487, 3.141593, 1.454137
5.583461, -0.521800, 3.141593, 1.453901
5.607129, -0.526698, 3.141593, 1.453428
5.628140, -0.529096, 3.141593, 1.452719
5.653107, -0.534113, 3.141593, 1.454137
5.694752, -0.543998, 3.141593, 1.453428
5.719058, -0.544732, 3.141593, 1.453664
5.758582, -0.551236, 3.141593, 1.453664
5.795800, -0.557432, 3.141593, 1.453428
5.829564, -0.563189, 3.141593, 1.455556
5.879703, -0.573253, 3.141593, 1.457447
5.891975, -0.572630, 3.141593, 1.456738
5.919782, -0.574787, 3.141593, 1.456974
5.972269, -0.585037, 3.141593, 1.457210
6.004493, -0.592806, 3.141593, 1.456738
6.037486, -0.599728, 3.141593, 1.457683
6.083082, -0.605857, 3.141593, 1.457920
6.139100, -0.616370, 3.141593, 1.456974
6.179301, -0.620715, 3.141593, 1.457210
6.215412, -0.625250, 3.141593, 1.460284
6.252425, -0.632289, 3.141593, 1.461229
6.301412, -0.644029, 3.141593, 1.458865
6.315354, -0.646243, 3.141593, 1.458156
6.337953, -0.649563, 3.141593, 1.456738
6.384329, -0.656869, 3.141593, 1.455083
6.408550, -0.659256, 3.141593, 1.454610
6.456708, -0.662786, 3.141593, 1.452719
6.509015, -0.670739, 3.141593, 1.451537
6.542791, -0.671812, 3.141593, 1.452955
6.563756, -0.674648, 3.141593, 1.452246
6.584483, -0.674262, 3.141593, 1.451300
6.607178, -0.676651, 3.141593, 1.450591
6.626219, -0.674759, 3.141593, 1.448936
6.674778, -0.681867, 3.141593, 1.448936
6.709014, -0.688891, 3.141593, 1.447754
6.743115, -0.692521, 3.141593, 1.448700
6.788681, -0.695485, 3.141593, 1.445863
6.825904, -0.701798, 3.141593, 1.445390
6.857205, -0.707764, 3.141593, 1.448227
6.885380, -0.708460, 3.141593, 1.449645
6.900041, -0.710563, 3.141593, 1.450591
6.916089, -0.713912, 3.141593, 1.450355
6.978856, -0.725955, 3.141593, 1.447518
7.008700, -0.731996, 3.141593, 1.448700
7.030351, -0.732380, 3.141593, 1.448227
7.045919, -0.732267, 3.141593, 1.447991
7.095333, -0.739266, 3.141593, 1.447281
7.122337, -0.745895, 3.141593, 1.446099
7.143217, -0.744458, 3.141593, 1.446336
7.216815, -0.754905, 3.141593, 1.449173
7.253207, -0.759739, 3.141593, 1.450591
7.276826, -0.758827, 3.141593, 1.450827
7.302295, -0.759946, 3.141593, 1.449173
7.352806, -0.757379, 3.141593, 1.449645
7.374108, -0.756797, 3.141593, 1.450355
7.391826, -0.751013, 3.141593, 1.451300
7.406657, -0.746106, 3.141593, 1.452246
7.434090, -0.736139, 3.141593, 1.450118
7.439483, -0.729829, 3.141593, 1.451300
7.492714, -0.732056, 3.141593, 1.453428
7.527335, -0.731434, 3.141593, 1.456265
7.577535, -0.726710, 3.141593, 1.457210
7.589172, -0.724769, 3.141593, 1.454374
7.625356, -0.714856, 3.141593, 1.452955
7.635366, -0.704021, 3.141593, 1.455556
7.680626, -0.692051, 3.141593, 1.455792
7.717182, -0.669058, 3.141593, 1.451300
7.734582, -0.656163, 3.141593, 1.451300
7.749751, -0.642257, 3.141593, 1.452482
7.779834, -0.622131, 3.141593, 1.453191
7.792283, -0.604547, 3.141593, 1.452246
7.847422, -0.579855, 3.141593, 1.445863
7.912223, -0.553783, 3.141593, 1.445626
7.966035, -0.535383, 3.141593, 1.447991
8.024865, -0.503893, 3.141593, 1.450827
8.072873, -0.473588, 3.141593, 1.450827
8.111857, -0.449644, 3.141593, 1.446809
8.125355, -0.429448, 3.141593, 1.449173
8.135522, -0.397267, 3.141593, 1.449645
8.185123, -0.353126, 3.141593, 1.444681
8.203636, -0.315697, 3.141593, 1.442790
8.214351, -0.273173, 3.141593, 1.443026
8.235366, -0.232042, 3.141593, 1.446099
8.254616, -0.188230, 3.141593, 1.441371
8.276930, -0.125897, 3.141593, 1.440189
8.282995, -0.077204, 3.141593, 1.438298
8.289269, -0.042619, 3.141593, 1.438771
8.287670, 0.007106, 3.141593, 1.439716
8.298761, 0.059075, 3.141593, 1.439243
8.297474, 0.116489, 3.141593, 1.436643
8.300959, 0.166145, 3.141593, 1.440189
8.315693, 0.236122, 3.141593, 1.440898
8.325355, 0.311537, 3.141593, 1.441608
8.325906, 0.355331, 3.141593, 1.444917
8.340509, 0.404956, 3.141593, 1.452955
8.353707, 0.407429, 3.141593, 1.452482
8.348881, 0.467695, 3.141593, 1.450355
8.344822, 0.494870, 3.141593, 1.454137
8.348352, 0.544127, 3.141593, 1.455319
8.354924, 0.562526, 3.141593, 1.451773
8.355958, 0.596502, 3.141593, 1.450827
8.355603, 0.670788, 3.141593, 1.451537
8.357168, 0.730717, 3.141593, 1.454374
8.360203, 0.785544, 3.141593, 1.449645
8.359192, 0.824258, 3.141593, 1.449882
8.377658, 0.866511, 3.141593, 1.451773
8.391922, 0.947481, 3.141593, 1.447045
8.391860, 0.976865, 3.141593, 1.446336
8.386290, 1.029316, 3.141593, 1.448227
8.393336, 1.092695, 3.141593, 1.452719
8.389682, 1.147490, 3.141593, 1.451064
8.388462, 1.209391, 3.141593, 1.451773
8.392098, 1.245864, 3.141593, 1.452246
8.407950, 1.308410, 3.141593, 1.452246
8.421120, 1.335133, 3.141593, 1.450118
8.433705, 1.396674, 3.141593, 1.452719
8.459249, 1.456170, 3.141593, 1.454610
8.470840, 1.497179, 3.141593, 1.454137
8.484013, 1.560302, 3.141593, 1.452246
8.486630, 1.609514, 3.141593, 1.452719
8.504863, 1.688184, 3.141593, 1.454137
8.510834, 1.741073, 3.141593, 1.450827
8.513893, 1.781377, 3.141593, 1.451300
8.504140, 1.806442, 3.141593, 1.455083
8.517540, 1.854749, 3.141593, 1.457683
8.526820, 1.905119, 3.141593, 1.456974
8.534935, 1.930901, 3.141593, 1.456265
8.539638, 1.985126, 3.141593, 1.459338
8.550278, 2.039024, 3.141593, 1.458156
8.562141, 2.102791, 3.141593, 1.460520
8.565569, 2.125896, 3.141593, 1.462411
8.578354, 2.151426, 3.141593, 1.463593
8.591581, 2.206027, 3.141593, 1.463357
8.611866, 2.263597, 3.141593, 1.461702
8.624754, 2.330654, 3.141593, 1.461939
8.629175, 2.361990, 3.141593, 1.460284
8.639752, 2.409093, 3.141593, 1.459574
8.641200, 2.448024, 3.141593, 1.461466
8.650692, 2.524426, 3.141593, 1.464539
8.652789, 2.577322, 3.141593, 1.464775
8.658894, 2.605068, 3.141593, 1.462411
8.664915, 2.662794, 3.141593, 1.463593
8.678751, 2.725645, 3.141593, 1.464775
8.682853, 2.761717, 3.141593, 1.464303
8.686001, 2.795621, 3.141593, 1.464775
8.696432, 2.843728, 3.141593, 1.467139
8.704309, 2.889512, 3.141593, 1.470686
8.715721, 2.936051, 3.141593, 1.469031
8.722431, 2.959531, 3.141593, 1.468085
8.731608, 3.004456, 3.141593, 1.469740
8.739366, 3.027492, 3.141593, 1.469740
8.733766, 3.047108, 3.141593, 1.468322
8.736345, 3.104499, 3.141593, 1.468558
8.745194, 3.128564, 3.141593, 1.470449
8.758154, 3.189420, 3.141593, 1.471868
8.765312, 3.207304, 3.141593, 1.469504
8.770778, 3.241709, 3.141593, 1.468322
8.781556, 3.274388, 3.141593, 1.468322
8.795555, 3.347880, 3.141593, 1.466194
8.796280, 3.367965, 3.141593, 1.463357
8.806407, 3.428284, 3.141593, 1.462175
8.811961, 3.462550, 3.141593, 1.462648
8.818511, 3.507926, 3.141593, 1.461939
8.825096, 3.535435, 3.141593, 1.459574
8.829537, 3.593236, 3.141593, 1.459811
8.828641, 3.615639, 3.141593, 1.459338
8.833417, 3.672070, 3.141593, 1.458629
8.829685, 3.697457, 3.141593, 1.457920
8.831503, 3.716704, 3.141593, 1.458392
8.835988, 3.775529, 3.141593, 1.463593
8.838514, 3.824513, 3.141593, 1.463593
8.850903, 3.870565, 3.141593, 1.464066
8.855451, 3.897989, 3.141593, 1.464066
8.853263, 3.942666, 3.141593, 1.465957
8.852079, 3.971107, 3.141593, 1.466667
8.852699, 3.991763, 3.141593, 1.464539
8.860253, 4.019917, 3.141593, 1.464775
8.866738, 4.071231, 3.141593, 1.468085
8.869008, 4.084645, 3.141593, 1.469267
8.866708, 4.111638, 3.141593, 1.469740
8.871685, 4.175514, 3.141593, 1.467139
8.875403, 4.195032, 3.141593, 1.466903
8.881082, 4.244745, 3.141593, 1.467376
8.877624, 4.279899, 3.141593, 1.466194
8.881063, 4.295298, 3.141593, 1.463593
8.884127, 4.342025, 3.141593, 1.464775
8.887321, 4.375715, 3.141593, 1.466194
8.892425, 4.407654, 3.141593, 1.465957
8.894309, 4.441186, 3.141593, 1.465485
8.894313, 4.491935, 3.141593, 1.461939
8.897435, 4.516470, 3.141593, 1.461939
8.906257, 4.548793, 3.141593, 1.463121
8.913853, 4.599724, 3.141593, 1.458392
8.919446, 4.648757, 3.141593, 1.459102
8.923709, 4.688976, 3.141593, 1.459574
8.917716, 4.749696, 3.141593, 1.461939
8.927394, 4.787554, 3.141593, 1.461466
8.937534, 4.847152, 3.141593, 1.458865
8.944207, 4.870068, 3.141593, 1.460047
8.950441, 4.928497, 3.141593, 1.459338
8.952085, 4.931837, 3.141593, 1.456738
8.957593, 4.979053, 3.141593, 1.460757
8.965555, 5.032490, 3.141593, 1.464539
8.972056, 5.065971, 3.141593, 1.465485
8.972498, 5.090510, 3.141593, 1.462884
8.977805, 5.143390, 3.141593, 1.462648
8.978024, 5.163707, 3.141593, 1.464539
8.985786, 5.214775, 3.141593, 1.463357
8.994918, 5.260293, 3.141593, 1.464303
9.003587, 5.318209, 3.141593, 1.466667
9.000769, 5.344137, 3.141593, 1.468794
9.008889, 5.366015, 3.141593, 1.469267
9.014052, 5.423748, 3.141593, 1.467376
9.016005, 5.461460, 3.141593, 1.468085
9.016909, 5.494030, 3.141593, 1.469031
9.020735, 5.567055, 3.141593, 1.466194
9.020327, 5.628944, 3.141593, 1.467139
9.019923, 5.656040, 3.141593, 1.467139
9.024671, 5.715064, 3.141593, 1.469267
9.027965, 5.768672, 3.141593, 1.465485
9.033455, 5.804789, 3.141593, 1.466430
9.035105, 5.830147, 3.141593, 1.466667
9.043978, 5.890470, 3.141593, 1.464539
9.048598, 5.943362, 3.141593, 1.463830
9.051051, 5.968933, 3.141593, 1.463830
9.053988, 6.014678, 3.141593, 1.467139
9.056300, 6.067153, 3.141593, 1.462884
9.056950, 6.091651, 3.141593, 1.462411
9.068042, 6.140878, 3.141593, 1.464539
9.073064, 6.206800, 3.141593, 1.461466
9.077406, 6.245924, 3.141593, 1.461229
9.086565, 6.302980, 3.141593, 1.461466
9.094346, 6.346940, 3.141593, 1.465012
9.096696, 6.375382, 3.141593, 1.463830
9.104267, 6.437892, 3.141593, 1.461939
9.103253, 6.469628, 3.141593, 1.462175
9.107069, 6.492549, 3.141593, 1.462648
9.117533, 6.545516, 3.141593, 1.459811
9.124544, 6.584301, 3.141593, 1.459338
9.134431, 6.642739, 3.141593, 1.460047
9.141615, 6.675310, 3.141593, 1.462884
9.146721, 6.730394, 3.141593, 1.459338
9.142224, 6.755868, 3.141593, 1.457683
9.153325, 6.828860, 3.141593, 1.459102
9.148672, 6.861523, 3.141593, 1.460047
9.153544, 6.920370, 3.141593, 1.457447
9.151933, 6.940508, 3.141593, 1.457210
9.159864, 7.005537, 3.141593, 1.460520
9.164213, 7.033311, 3.141593, 1.462648
9.171563, 7.091595, 3.141593, 1.461229
9.176699, 7.114855, 3.141593, 1.460757
9.184936, 7.170564, 3.141593, 1.461939
9.176502, 7.213708, 3.141593, 1.462411
9.172789, 7.269059, 3.141593, 1.460284
9.174652, 7.317101, 3.141593, 1.463357
9.175370, 7.350683, 3.141593, 1.464539
9.181375, 7.379295, 3.141593, 1.465248
9.189763, 7.421504, 3.141593, 1.464539
9.196017, 7.456579, 3.141593, 1.464066
9.197902, 7.487868, 3.141593, 1.464066
9.202078, 7.536939, 3.141593, 1.465485
9.211373, 7.571241, 3.141593, 1.463357
9.217466, 7.635633, 3.141593, 1.464303
9.238451, 7.699427, 3.141593, 1.465957
9.241403, 7.709953, 3.141593, 1.465721
9.260071, 7.780848, 3.141593, 1.462411
9.261510, 7.804495, 3.141593, 1.462175
9.260134, 7.836522, 3.141593, 1.462175
9.268174, 7.860823, 3.141593, 1.459574
9.282016, 7.921845, 3.141593, 1.457447
9.284803, 7.960891, 3.141593, 1.458865
9.293711, 7.973277, 3.141593, 1.458865
9.306113, 8.047005, 3.141593, 1.456738
9.310401, 8.080636, 3.141593, 1.454610
9.304993, 8.094605, 3.141593, 1.455319
9.309257, 8.148399, 3.141593, 1.456265
9.312400, 8.194606, 3.141593, 1.454374
9.313307, 8.227300, 3.141593, 1.455319
9.321578, 8.256521, 3.141593, 1.455556
9.333546, 8.323154, 3.141593, 1.459338
9.333579, 8.339209, 3.141593, 1.458156
9.329510, 8.355042, 3.141593, 1.455792
9.341580, 8.425746, 3.141593, 1.456974
9.348077, 8.437438, 3.141593, 1.457447
9.353431, 8.494105, 3.141593, 1.454374
9.344683, 8.516289, 3.141593, 1.455083
9.338085, 8.583238, 3.141593, 1.455792
9.335874, 8.615983, 3.141593, 1.459338
9.332251, 8.654145, 3.141593, 1.459574
9.330528, 8.718291, 3.141593, 1.455792
9.332814, 8.727050, 3.141593, 1.456738
9.335793, 8.792279, 3.141593, 1.458156
9.335394, 8.824761, 3.141593, 1.457210
9.333835, 8.856905, 3.141593, 1.457683
9.337950, 8.926670, 3.141593, 1.460520
9.341283, 8.952132, 3.141593, 1.461702
9.346779, 9.022359, 3.141593, 1.463830
9.350868, 9.055106, 3.141593, 1.463121
9.352475, 9.115134, 3.141593, 1.463593
9.350518, 9.141089, 3.141593, 1.463357
9.355284, 9.182968, 3.141593, 1.464303
9.358697, 9.216977, 3.141593, 1.463357
9.351855, 9.258047, 3.141593, 1.462411
9.351586, 9.283684, 3.141593, 1.463357
9.359270, 9.332856, 3.141593, 1.464066
9.365617, 9.377741, 3.141593, 1.461939
9.376437, 9.428693, 3.141593, 1.461229
9.382351, 9.462573, 3.141593, 1.460757
9.385256, 9.546402, 3.141593, 1.460047
9.386136, 9.586579, 3.141593, 1.458156
9.386773, 9.614112, 3.141593, 1.457210
9.391365, 9.678500, 3.141593, 1.459102
9.392629, 9.697041, 3.141593, 1.460284
9.399337, 9.747281, 3.141593, 1.459811
9.404857, 9.787455, 3.141593, 1.459102
9.408370, 9.806232, 3.141593, 1.458629
9.419782, 9.846225, 3.141593, 1.459338
9.413865, 9.878459, 3.141593, 1.458865
9.417991, 9.942077, 3.141593, 1.457210
9.419760, 9.969729, 3.141593, 1.459102
9.417925, 10.052985, 3.141593, 1.461466
9.423892, 10.108008, 3.141593, 1.460993
9.429457, 10.164330, 3.141593, 1.459574
9.442396, 10.184517, 3.141593, 1.460520
9.452529, 10.211614, 3.141593, 1.461466
9.461984, 10.295780, 3.141593, 1.459338
9.484666, 10.369648, 3.141593, 1.460520
9.488121, 10.378368, 3.141593, 1.460757
9.485149, 10.413235, 3.141593, 1.461939
9.480072, 10.456029, 3.141593, 1.459338
9.475259, 10.466691, 3.141593, 1.458392
9.484588, 10.494014, 3.141593, 1.459811
9.491271, 10.507518, 3.141593, 1.458629
9.502369, 10.561047, 3.141593, 1.457210
9.505550, 10.580060, 3.141593, 1.458156
9.510059, 10.614873, 3.141593, 1.458392
9.519687, 10.691824, 3.141593, 1.461939
9.525562, 10.719244, 3.141593, 1.460757
9.525950, 10.733821, 3.141593, 1.458156
9.535197, 10.772822, 3.141593, 1.460993
9.528305, 10.791240, 3.141593, 1.461229
9.526051, 10.846903, 3.141593, 1.458865
9.512705, 10.871769, 3.141593, 1.459811
9.519320, 10.910491, 3.141593, 1.460993
9.517904, 10.916546, 3.141593, 1.463830
9.520358, 10.910864, 3.141593, 1.463121
9.534226, 10.958604, 3.141593, 1.458629
9.541190, 10.991073, 3.141593, 1.459574
9.537534, 11.052268, 3.141593, 1.459811
9.535663, 11.133820, 3.141593, 1.458156
9.525452, 11.188052, 3.141593, 1.457683
9.520250, 11.227130, 3.141593, 1.457683
9.521591, 11.301340, 3.141593, 1.460047
9.517163, 11.336347, 3.141593, 1.458865
9.514236, 11.375445, 3.141593, 1.458156
9.509788, 11.429053, 3.141593, 1.459102
9.512750, 11.458267, 3.141593, 1.459102
9.522644, 11.517863, 3.141593, 1.458629
9.526323, 11.557893, 3.141593, 1.459338
9.527781, 11.602879, 3.141593, 1.459102
9.535505, 11.678847, 3.141593, 1.463357
9.532968, 11.721344, 3.141593, 1.463830
9.536495, 11.767597, 3.141593, 1.464303
9.538234, 11.841226, 3.141593, 1.463357
9.541137, 11.872722, 3.141593, 1.463121
9.545205, 11.902050, 3.141593, 1.463357
9.553566, 11.966946, 3.141593, 1.461702
9.552083, 12.006697, 3.141593, 1.460993
9.557740, 12.077561, 3.141593, 1.462411
9.550643, 12.114814, 3.141593, 1.462884
9.554908, 12.162677, 3.141593, 1.461229
9.559312, 12.179277, 3.141593, 1.460047
9.572194, 12.246085, 3.141593, 1.458392
9.580673, 12.280155, 3.141593, 1.459338
9.589372, 12.348952, 3.141593, 1.458392
9.596103, 12.412504, 3.141593, 1.459811
9.605219, 12.463398, 3.141593, 1.460757
9.615950, 12.529285, 3.141593, 1.461939
9.616108, 12.546519, 3.141593, 1.462175
9.623771, 12.586660, 3.141593, 1.460993
9.635400, 12.653376, 3.141593, 1.460993
9.635945, 12.689311, 3.141593, 1.459102
9.628912, 12.738212, 3.141593, 1.459811
9.623998, 12.792133, 3.141593, 1.460993
9.617129, 12.794848, 3.141593, 1.461702
9.620998, 12.843655, 3.141593, 1.461466
9.622846, 12.854286, 3.141593, 1.459574
9.634879, 12.918402, 3.141593, 1.459338
9.655899, 12.969163, 3.141593, 1.459338
9.659342, 12.994587, 3.141593, 1.455792
9.658136, 13.026280, 3.141593, 1.456974
9.653112, 13.038512, 3.141593, 1.457210
9.651066, 13.071887, 3.141593, 1.459102
9.654999, 13.092379, 3.141593, 1.459338
9.655884, 13.140110, 3.141593, 1.455319
9.652609, 13.157386, 3.141593, 1.455792
9.655358, 13.192831, 3.141593, 1.457920
9.659101, 13.218515, 3.141593, 1.456265
9.661781, 13.226174, 3.141593, 1.456501
9.658507, 13.230982, 3.141593, 1.457210
9.659803, 13.283682, 3.141593, 1.458865
9.656230, 13.297012, 3.141593, 1.461466
9.650018, 13.336668, 3.141593, 1.459811
9.653458, 13.356970, 3.141593, 1.457920
9.653126, 13.378147, 3.141593, 1.458865
9.661717, 13.436049, 3.141593, 1.456738
9.669024, 13.454612, 3.141593, 1.454846
9.676304, 13.503092, 3.141593, 1.455083
9.677958, 13.528331, 3.141593, 1.456028
9.692446, 13.554051, 3.141593, 1.457210
9.700960, 13.627077, 3.141593, 1.456265
9.698792, 13.688966, 3.141593, 1.455792
9.681670, 13.756854, 3.141593, 1.455556
9.697175, 13.814751, 3.141593, 1.455319
9.698631, 13.846595, 3.141593, 1.456265
9.716027, 13.910640, 3.141593, 1.456501
9.722763, 13.951455, 3.141593, 1.456738
9.720381, 14.002643, 3.141593, 1.458629
9.718493, 14.067665, 3.141593, 1.459338
9.712638, 14.110469, 3.141593, 1.458865
9.702557, 14.150841, 3.141593, 1.458156
9.695688, 14.214578, 3.141593, 1.455792
9.707964, 14.282987, 3.141593, 1.455556
9.705328, 14.301245, 3.141593, 1.455319
9.710887, 14.324246, 3.141593, 1.454374
9.711659, 14.375021, 3.141593, 1.455319
